geotype,geoid,geoname,varname,x2021
county,17199,"Williamson County, Illinois",drilloffshore,56.44
county,17201,"Winnebago County, Illinois",drilloffshore,54.22
county,17203,"Woodford County, Illinois",drilloffshore,57.14
county,18001,"Adams County, Indiana",drilloffshore,57.16
county,18003,"Allen County, Indiana",drilloffshore,55.1
county,18005,"Bartholomew County, Indiana",drilloffshore,60.78
county,18007,"Benton County, Indiana",drilloffshore,58.59
county,18009,"Blackford County, Indiana",drilloffshore,61.99
county,18011,"Boone County, Indiana",drilloffshore,53.36
county,18013,"Brown County, Indiana",drilloffshore,60.33
county,18015,"Carroll County, Indiana",drilloffshore,61.8
county,18017,"Cass County, Indiana",drilloffshore,58.4
county,18019,"Clark County, Indiana",drilloffshore,56.92
county,18021,"Clay County, Indiana",drilloffshore,62.59
county,18023,"Clinton County, Indiana",drilloffshore,58.57
county,18025,"Crawford County, Indiana",drilloffshore,62.14
county,18027,"Daviess County, Indiana",drilloffshore,57.24
county,18029,"Dearborn County, Indiana",drilloffshore,55.75
county,18031,"Decatur County, Indiana",drilloffshore,57.43
county,18033,"Dekalb County, Indiana",drilloffshore,
county,18033,"DeKalb County, Indiana",drilloffshore,58.31
county,18035,"Delaware County, Indiana",drilloffshore,49.54
county,18037,"Dubois County, Indiana",drilloffshore,62.44
county,18037,"DuBois County, Indiana",drilloffshore,
county,18039,"Elkhart County, Indiana",drilloffshore,53.57
county,18041,"Fayette County, Indiana",drilloffshore,59.02
county,18043,"Floyd County, Indiana",drilloffshore,58.45
county,18045,"Fountain County, Indiana",drilloffshore,61.1
county,18047,"Franklin County, Indiana",drilloffshore,61.76
county,18049,"Fulton County, Indiana",drilloffshore,60.79
county,18051,"Gibson County, Indiana",drilloffshore,68.17
county,18053,"Grant County, Indiana",drilloffshore,54.55
county,18055,"Greene County, Indiana",drilloffshore,62.04
county,18057,"Hamilton County, Indiana",drilloffshore,51.77
county,18059,"Hancock County, Indiana",drilloffshore,60.66
county,18061,"Harrison County, Indiana",drilloffshore,60.54
county,18063,"Hendricks County, Indiana",drilloffshore,56.31
county,18065,"Henry County, Indiana",drilloffshore,59.69
county,18067,"Howard County, Indiana",drilloffshore,60.2
county,18069,"Huntington County, Indiana",drilloffshore,62.23
county,18071,"Jackson County, Indiana",drilloffshore,60.38
county,18073,"Jasper County, Indiana",drilloffshore,63.76
county,18075,"Jay County, Indiana",drilloffshore,60.22
county,18077,"Jefferson County, Indiana",drilloffshore,62.5
county,18079,"Jennings County, Indiana",drilloffshore,59.56
county,18081,"Johnson County, Indiana",drilloffshore,57.54
county,18083,"Knox County, Indiana",drilloffshore,62.63
county,18085,"Kosciusko County, Indiana",drilloffshore,59.88
county,18087,"LaGrange County, Indiana",drilloffshore,54.01
county,18089,"Lake County, Indiana",drilloffshore,53.0
county,18091,"Laporte County, Indiana",drilloffshore,
county,18091,"LaPorte County, Indiana",drilloffshore,58.46
county,18093,"Lawrence County, Indiana",drilloffshore,59.65
county,18095,"Madison County, Indiana",drilloffshore,58.98
county,18097,"Marion County, Indiana",drilloffshore,48.21
county,18099,"Marshall County, Indiana",drilloffshore,56.86
county,18101,"Martin County, Indiana",drilloffshore,61.11
county,18103,"Miami County, Indiana",drilloffshore,62.45
county,18105,"Monroe County, Indiana",drilloffshore,44.1
county,18107,"Montgomery County, Indiana",drilloffshore,60.58
county,18109,"Morgan County, Indiana",drilloffshore,58.81
county,18111,"Newton County, Indiana",drilloffshore,62.42
county,18113,"Noble County, Indiana",drilloffshore,60.09
county,18115,"Ohio County, Indiana",drilloffshore,63.16
county,18117,"Orange County, Indiana",drilloffshore,61.06
county,18119,"Owen County, Indiana",drilloffshore,58.94
county,18121,"Parke County, Indiana",drilloffshore,60.84
county,18123,"Perry County, Indiana",drilloffshore,60.07
county,18125,"Pike County, Indiana",drilloffshore,64.52
county,18127,"Porter County, Indiana",drilloffshore,56.38
county,18129,"Posey County, Indiana",drilloffshore,65.82
county,18131,"Pulaski County, Indiana",drilloffshore,61.0
county,18133,"Putnam County, Indiana",drilloffshore,59.2
county,18135,"Randolph County, Indiana",drilloffshore,59.23
county,18137,"Ripley County, Indiana",drilloffshore,61.93
county,18139,"Rush County, Indiana",drilloffshore,63.76
county,18141,"St. Joseph County, Indiana",drilloffshore,51.51
county,18143,"Scott County, Indiana",drilloffshore,56.13
county,18145,"Shelby County, Indiana",drilloffshore,62.78
county,18147,"Spencer County, Indiana",drilloffshore,64.52
county,18149,"Starke County, Indiana",drilloffshore,61.43
county,18151,"Steuben County, Indiana",drilloffshore,55.77
county,18153,"Sullivan County, Indiana",drilloffshore,63.26
county,18155,"Switzerland County, Indiana",drilloffshore,59.52
county,18157,"Tippecanoe County, Indiana",drilloffshore,49.08
county,18159,"Tipton County, Indiana",drilloffshore,62.99
county,18161,"Union County, Indiana",drilloffshore,57.31
county,18163,"Vanderburgh County, Indiana",drilloffshore,55.53
county,18165,"Vermillion County, Indiana",drilloffshore,63.47
county,18167,"Vigo County, Indiana",drilloffshore,52.74
county,18169,"Wabash County, Indiana",drilloffshore,63.2
county,18171,"Warren County, Indiana",drilloffshore,60.37
county,18173,"Warrick County, Indiana",drilloffshore,59.44
county,18175,"Washington County, Indiana",drilloffshore,60.73
county,18177,"Wayne County, Indiana",drilloffshore,59.26
county,18179,"Wells County, Indiana",drilloffshore,64.1
county,18181,"White County, Indiana",drilloffshore,60.81
county,18183,"Whitley County, Indiana",drilloffshore,58.38
county,19001,"Adair County, Iowa",drilloffshore,55.31
county,19003,"Adams County, Iowa",drilloffshore,47.64
county,19005,"Allamakee County, Iowa",drilloffshore,53.73
county,19007,"Appanoose County, Iowa",drilloffshore,56.18
county,19009,"Audubon County, Iowa",drilloffshore,51.34
county,19011,"Benton County, Iowa",drilloffshore,53.32
county,19013,"Black Hawk County, Iowa",drilloffshore,45.84
county,19015,"Boone County, Iowa",drilloffshore,53.62
county,19017,"Bremer County, Iowa",drilloffshore,50.76
county,19019,"Buchanan County, Iowa",drilloffshore,52.31
county,19021,"Buena Vista County, Iowa",drilloffshore,47.31
county,19023,"Butler County, Iowa",drilloffshore,55.7
county,19025,"Calhoun County, Iowa",drilloffshore,54.19
county,19027,"Carroll County, Iowa",drilloffshore,55.85
county,19029,"Cass County, Iowa",drilloffshore,51.23
county,19031,"Cedar County, Iowa",drilloffshore,55.17
county,19033,"Cerro Gordo County, Iowa",drilloffshore,49.32
county,19035,"Cherokee County, Iowa",drilloffshore,54.14
county,19037,"Chickasaw County, Iowa",drilloffshore,51.09
county,19039,"Clarke County, Iowa",drilloffshore,53.62
county,19041,"Clay County, Iowa",drilloffshore,52.69
county,19043,"Clayton County, Iowa",drilloffshore,51.47
county,19045,"Clinton County, Iowa",drilloffshore,53.37
county,19047,"Crawford County, Iowa",drilloffshore,51.48
county,19049,"Dallas County, Iowa",drilloffshore,49.8
county,19051,"Davis County, Iowa",drilloffshore,51.71
county,19053,"Decatur County, Iowa",drilloffshore,48.47
county,19055,"Delaware County, Iowa",drilloffshore,49.63
county,19057,"Des Moines County, Iowa",drilloffshore,52.41
county,19059,"Dickinson County, Iowa",drilloffshore,53.64
county,19061,"Dubuque County, Iowa",drilloffshore,49.07
county,19063,"Emmet County, Iowa",drilloffshore,52.77
county,19065,"Fayette County, Iowa",drilloffshore,52.11
county,19067,"Floyd County, Iowa",drilloffshore,51.06
county,19069,"Franklin County, Iowa",drilloffshore,52.84
county,19071,"Fremont County, Iowa",drilloffshore,56.14
county,19073,"Greene County, Iowa",drilloffshore,53.17
county,19075,"Grundy County, Iowa",drilloffshore,53.47
county,19077,"Guthrie County, Iowa",drilloffshore,55.52
county,19079,"Hamilton County, Iowa",drilloffshore,53.37
county,19081,"Hancock County, Iowa",drilloffshore,51.48
county,19083,"Hardin County, Iowa",drilloffshore,54.81
county,19085,"Harrison County, Iowa",drilloffshore,52.81
county,19087,"Henry County, Iowa",drilloffshore,55.4
county,19089,"Howard County, Iowa",drilloffshore,51.93
county,19091,"Humboldt County, Iowa",drilloffshore,56.02
county,19093,"Ida County, Iowa",drilloffshore,52.54
county,19095,"Iowa County, Iowa",drilloffshore,51.98
county,19097,"Jackson County, Iowa",drilloffshore,51.73
county,19099,"Jasper County, Iowa",drilloffshore,50.04
county,19101,"Jefferson County, Iowa",drilloffshore,43.23
county,19103,"Johnson County, Iowa",drilloffshore,35.2
county,19105,"Jones County, Iowa",drilloffshore,50.54
county,19107,"Keokuk County, Iowa",drilloffshore,50.37
county,19109,"Kossuth County, Iowa",drilloffshore,54.65
county,19111,"Lee County, Iowa",drilloffshore,54.35
county,19113,"Linn County, Iowa",drilloffshore,46.9
county,19115,"Louisa County, Iowa",drilloffshore,54.71
county,19117,"Lucas County, Iowa",drilloffshore,56.48
county,19119,"Lyon County, Iowa",drilloffshore,55.66
county,19121,"Madison County, Iowa",drilloffshore,53.34
county,19123,"Mahaska County, Iowa",drilloffshore,54.93
county,19125,"Marion County, Iowa",drilloffshore,53.49
county,19127,"Marshall County, Iowa",drilloffshore,47.98
county,19129,"Mills County, Iowa",drilloffshore,54.22
county,19131,"Mitchell County, Iowa",drilloffshore,51.89
county,19133,"Monona County, Iowa",drilloffshore,55.76
county,19135,"Monroe County, Iowa",drilloffshore,59.76
county,19137,"Montgomery County, Iowa",drilloffshore,54.51
county,19139,"Muscatine County, Iowa",drilloffshore,52.64
county,19141,"O'brien County, Iowa",drilloffshore,
county,19141,"O'Brien County, Iowa",drilloffshore,54.93
county,19143,"Osceola County, Iowa",drilloffshore,55.9
county,19145,"Page County, Iowa",drilloffshore,51.14
county,19147,"Palo Alto County, Iowa",drilloffshore,49.43
county,19149,"Plymouth County, Iowa",drilloffshore,53.67
county,19151,"Pocahontas County, Iowa",drilloffshore,53.24
county,19153,"Polk County, Iowa",drilloffshore,45.28
county,19155,"Pottawattamie County, Iowa",drilloffshore,53.7
county,19157,"Poweshiek County, Iowa",drilloffshore,43.83
county,19159,"Ringgold County, Iowa",drilloffshore,56.19
county,19161,"Sac County, Iowa",drilloffshore,56.69
county,19163,"Scott County, Iowa",drilloffshore,50.56
county,19165,"Shelby County, Iowa",drilloffshore,53.59
county,19167,"Sioux County, Iowa",drilloffshore,53.06
county,19169,"Story County, Iowa",drilloffshore,41.19
county,19171,"Tama County, Iowa",drilloffshore,50.58
county,19173,"Taylor County, Iowa",drilloffshore,48.9
county,19175,"Union County, Iowa",drilloffshore,46.72
county,19177,"Van Buren County, Iowa",drilloffshore,51.35
county,19179,"Wapello County, Iowa",drilloffshore,55.89
county,19181,"Warren County, Iowa",drilloffshore,51.92
county,19183,"Washington County, Iowa",drilloffshore,48.54
county,19185,"Wayne County, Iowa",drilloffshore,54.41
county,19187,"Webster County, Iowa",drilloffshore,50.91
county,19189,"Winnebago County, Iowa",drilloffshore,52.69
county,19191,"Winneshiek County, Iowa",drilloffshore,45.28
county,19193,"Woodbury County, Iowa",drilloffshore,47.76
county,19195,"Worth County, Iowa",drilloffshore,55.28
county,19197,"Wright County, Iowa",drilloffshore,53.08
county,20001,"Allen County, Kansas",drilloffshore,60.94
county,20003,"Anderson County, Kansas",drilloffshore,57.11
county,20005,"Atchison County, Kansas",drilloffshore,54.56
county,20007,"Barber County, Kansas",drilloffshore,62.33
county,20009,"Barton County, Kansas",drilloffshore,54.78
county,20011,"Bourbon County, Kansas",drilloffshore,53.26
county,20013,"Brown County, Kansas",drilloffshore,55.24
county,20015,"Butler County, Kansas",drilloffshore,58.21
county,20017,"Chase County, Kansas",drilloffshore,54.68
county,20019,"Chautauqua County, Kansas",drilloffshore,57.95
county,20021,"Cherokee County, Kansas",drilloffshore,60.58
county,20023,"Cheyenne County, Kansas",drilloffshore,58.75
county,20025,"Clark County, Kansas",drilloffshore,59.3
county,20027,"Clay County, Kansas",drilloffshore,60.69
county,20029,"Cloud County, Kansas",drilloffshore,61.44
county,20031,"Coffey County, Kansas",drilloffshore,61.34
county,20033,"Comanche County, Kansas",drilloffshore,59.1
county,20035,"Cowley County, Kansas",drilloffshore,55.18
county,20037,"Crawford County, Kansas",drilloffshore,56.97
county,20039,"Decatur County, Kansas",drilloffshore,57.34
county,20041,"Dickinson County, Kansas",drilloffshore,58.57
county,20043,"Doniphan County, Kansas",drilloffshore,60.56
county,20045,"Douglas County, Kansas",drilloffshore,41.81
county,20047,"Edwards County, Kansas",drilloffshore,58.54
county,20049,"Elk County, Kansas",drilloffshore,60.46
county,20051,"Ellis County, Kansas",drilloffshore,56.72
county,20053,"Ellsworth County, Kansas",drilloffshore,58.27
county,20055,"Finney County, Kansas",drilloffshore,53.52
county,20057,"Ford County, Kansas",drilloffshore,50.52
county,20059,"Franklin County, Kansas",drilloffshore,58.78
county,20061,"Geary County, Kansas",drilloffshore,52.21
county,20063,"Gove County, Kansas",drilloffshore,58.01
county,20065,"Graham County, Kansas",drilloffshore,59.27
county,20067,"Grant County, Kansas",drilloffshore,59.45
county,20069,"Gray County, Kansas",drilloffshore,59.28
county,20071,"Greeley County, Kansas",drilloffshore,57.87
county,20073,"Greenwood County, Kansas",drilloffshore,61.49
county,20075,"Hamilton County, Kansas",drilloffshore,52.67
county,20077,"Harper County, Kansas",drilloffshore,61.68
county,20079,"Harvey County, Kansas",drilloffshore,55.93
county,20081,"Haskell County, Kansas",drilloffshore,57.22
county,20083,"Hodgeman County, Kansas",drilloffshore,62.04
county,20085,"Jackson County, Kansas",drilloffshore,58.29
county,20087,"Jefferson County, Kansas",drilloffshore,59.34
county,20089,"Jewell County, Kansas",drilloffshore,62.35
county,20091,"Johnson County, Kansas",drilloffshore,47.22
county,20093,"Kearny County, Kansas",drilloffshore,58.76
county,20095,"Kingman County, Kansas",drilloffshore,60.9
county,20097,"Kiowa County, Kansas",drilloffshore,55.19
county,20099,"Labette County, Kansas",drilloffshore,54.04
county,20101,"Lane County, Kansas",drilloffshore,61.19
county,20103,"Leavenworth County, Kansas",drilloffshore,53.75
county,20105,"Lincoln County, Kansas",drilloffshore,52.87
county,20107,"Linn County, Kansas",drilloffshore,59.28
county,20109,"Logan County, Kansas",drilloffshore,59.26
county,20111,"Lyon County, Kansas",drilloffshore,53.96
county,20113,"McPherson County, Kansas",drilloffshore,54.68
county,20115,"Marion County, Kansas",drilloffshore,57.63
county,20117,"Marshall County, Kansas",drilloffshore,59.47
county,20119,"Meade County, Kansas",drilloffshore,58.38
county,20121,"Miami County, Kansas",drilloffshore,58.36
county,20123,"Mitchell County, Kansas",drilloffshore,61.29
county,20125,"Montgomery County, Kansas",drilloffshore,54.86
county,20127,"Morris County, Kansas",drilloffshore,59.84
county,20129,"Morton County, Kansas",drilloffshore,59.86
county,20131,"Nemaha County, Kansas",drilloffshore,59.94
county,20133,"Neosho County, Kansas",drilloffshore,57.54
county,20135,"Ness County, Kansas",drilloffshore,59.53
county,20137,"Norton County, Kansas",drilloffshore,61.19
