geotype,geoid,geoname,varname,x2021,Cluster
county,19041,"Clay County, IA",drilloffshore,52.69,Cluster 2
county,19043,"Clayton County, IA",drilloffshore,51.47,Cluster 2
county,19045,"Clinton County, IA",drilloffshore,53.37,Cluster 2
county,19047,"Crawford County, IA",drilloffshore,51.48,Cluster 2
county,19049,"Dallas County, IA",drilloffshore,49.8,Cluster 2
county,19051,"Davis County, IA",drilloffshore,51.71,Cluster 2
county,19053,"Decatur County, IA",drilloffshore,48.47,Cluster 2
county,19055,"Delaware County, IA",drilloffshore,49.63,Cluster 2
county,19057,"Des Moines County, IA",drilloffshore,52.41,Cluster 2
county,19059,"Dickinson County, IA",drilloffshore,53.64,Cluster 2
county,19061,"Dubuque County, IA",drilloffshore,49.07,Cluster 2
county,19063,"Emmet County, IA",drilloffshore,52.77,Cluster 2
county,19065,"Fayette County, IA",drilloffshore,52.11,Cluster 2
county,19067,"Floyd County, IA",drilloffshore,51.06,Cluster 2
county,19069,"Franklin County, IA",drilloffshore,52.84,Cluster 2
county,19071,"Fremont County, IA",drilloffshore,56.14,Cluster 2
county,19073,"Greene County, IA",drilloffshore,53.17,Cluster 2
county,19075,"Grundy County, IA",drilloffshore,53.47,Cluster 2
county,19077,"Guthrie County, IA",drilloffshore,55.52,Cluster 2
county,19079,"Hamilton County, IA",drilloffshore,53.37,Cluster 2
county,19081,"Hancock County, IA",drilloffshore,51.48,Cluster 2
county,19083,"Hardin County, IA",drilloffshore,54.81,Cluster 2
county,19085,"Harrison County, IA",drilloffshore,52.81,Cluster 2
county,19087,"Henry County, IA",drilloffshore,55.4,Cluster 2
county,19089,"Howard County, IA",drilloffshore,51.93,Cluster 2
county,19091,"Humboldt County, IA",drilloffshore,56.02,Cluster 2
county,19093,"Ida County, IA",drilloffshore,52.54,Cluster 2
county,19095,"Iowa County, IA",drilloffshore,51.98,Cluster 2
county,19097,"Jackson County, IA",drilloffshore,51.73,Cluster 2
county,19099,"Jasper County, IA",drilloffshore,50.04,Cluster 2
county,19101,"Jefferson County, IA",drilloffshore,43.23,Cluster 2
county,19103,"Johnson County, IA",drilloffshore,35.2,Cluster 2
county,19105,"Jones County, IA",drilloffshore,50.54,Cluster 2
county,19107,"Keokuk County, IA",drilloffshore,50.37,Cluster 2
county,19109,"Kossuth County, IA",drilloffshore,54.65,Cluster 2
county,19111,"Lee County, IA",drilloffshore,54.35,Cluster 2
county,19113,"Linn County, IA",drilloffshore,46.9,Cluster 2
county,19115,"Louisa County, IA",drilloffshore,54.71,Cluster 2
county,19117,"Lucas County, IA",drilloffshore,56.48,Cluster 2
county,19119,"Lyon County, IA",drilloffshore,55.66,Cluster 2
county,19121,"Madison County, IA",drilloffshore,53.34,Cluster 2
county,19123,"Mahaska County, IA",drilloffshore,54.93,Cluster 2
county,19125,"Marion County, IA",drilloffshore,53.49,Cluster 2
county,19127,"Marshall County, IA",drilloffshore,47.98,Cluster 2
county,19129,"Mills County, IA",drilloffshore,54.22,Cluster 2
county,19131,"Mitchell County, IA",drilloffshore,51.89,Cluster 2
county,19133,"Monona County, IA",drilloffshore,55.76,Cluster 2
county,19135,"Monroe County, IA",drilloffshore,59.76,Cluster 2
county,19137,"Montgomery County, IA",drilloffshore,54.51,Cluster 2
county,19139,"Muscatine County, IA",drilloffshore,52.64,Cluster 2
county,19141,"O'brien County, IA",drilloffshore,,Cluster 2
county,19141,"O'Brien County, IA",drilloffshore,54.93,Cluster 2
county,19143,"Osceola County, IA",drilloffshore,55.9,Cluster 2
county,19145,"Page County, IA",drilloffshore,51.14,Cluster 2
county,19147,"Palo Alto County, IA",drilloffshore,49.43,Cluster 2
county,19149,"Plymouth County, IA",drilloffshore,53.67,Cluster 2
county,19151,"Pocahontas County, IA",drilloffshore,53.24,Cluster 2
county,19153,"Polk County, IA",drilloffshore,45.28,Cluster 2
county,19155,"Pottawattamie County, IA",drilloffshore,53.7,Cluster 2
county,19157,"Poweshiek County, IA",drilloffshore,43.83,Cluster 2
county,19159,"Ringgold County, IA",drilloffshore,56.19,Cluster 2
county,19161,"Sac County, IA",drilloffshore,56.69,Cluster 2
county,19163,"Scott County, IA",drilloffshore,50.56,Cluster 2
county,19165,"Shelby County, IA",drilloffshore,53.59,Cluster 2
county,19167,"Sioux County, IA",drilloffshore,53.06,Cluster 2
county,19169,"Story County, IA",drilloffshore,41.19,Cluster 2
county,19171,"Tama County, IA",drilloffshore,50.58,Cluster 2
county,19173,"Taylor County, IA",drilloffshore,48.9,Cluster 2
county,19175,"Union County, IA",drilloffshore,46.72,Cluster 2
county,19177,"Van Buren County, IA",drilloffshore,51.35,Cluster 2
county,19179,"Wapello County, IA",drilloffshore,55.89,Cluster 2
county,19181,"Warren County, IA",drilloffshore,51.92,Cluster 2
county,19183,"Washington County, IA",drilloffshore,48.54,Cluster 2
county,19185,"Wayne County, IA",drilloffshore,54.41,Cluster 2
county,19187,"Webster County, IA",drilloffshore,50.91,Cluster 2
county,19189,"Winnebago County, IA",drilloffshore,52.69,Cluster 2
county,19191,"Winneshiek County, IA",drilloffshore,45.28,Cluster 2
county,19193,"Woodbury County, IA",drilloffshore,47.76,Cluster 2
county,19195,"Worth County, IA",drilloffshore,55.28,Cluster 2
county,19197,"Wright County, IA",drilloffshore,53.08,Cluster 2
county,21001,"Adair County, KY",drilloffshore,65.08,Cluster 1
county,21003,"Allen County, KY",drilloffshore,56.29,Cluster 1
county,21005,"Anderson County, KY",drilloffshore,61.95,Cluster 1
county,21007,"Ballard County, KY",drilloffshore,64.92,Cluster 1
county,21009,"Barren County, KY",drilloffshore,58.04,Cluster 1
county,21011,"Bath County, KY",drilloffshore,62.06,Cluster 1
county,21013,"Bell County, KY",drilloffshore,62.41,Cluster 1
county,21015,"Boone County, KY",drilloffshore,59.81,Cluster 1
county,21017,"Bourbon County, KY",drilloffshore,61.8,Cluster 1
county,21019,"Boyd County, KY",drilloffshore,61.55,Cluster 1
county,21021,"Boyle County, KY",drilloffshore,61.02,Cluster 1
county,21023,"Bracken County, KY",drilloffshore,61.43,Cluster 1
county,21025,"Breathitt County, KY",drilloffshore,58.95,Cluster 1
county,21027,"Breckinridge County, KY",drilloffshore,61.89,Cluster 1
county,21029,"Bullitt County, KY",drilloffshore,62.12,Cluster 1
county,21031,"Butler County, KY",drilloffshore,63.98,Cluster 1
county,21033,"Caldwell County, KY",drilloffshore,57.66,Cluster 1
county,21035,"Calloway County, KY",drilloffshore,58.12,Cluster 1
county,21037,"Campbell County, KY",drilloffshore,54.3,Cluster 1
county,21039,"Carlisle County, KY",drilloffshore,64.93,Cluster 1
county,21041,"Carroll County, KY",drilloffshore,62.54,Cluster 1
county,21043,"Carter County, KY",drilloffshore,62.46,Cluster 1
county,21045,"Casey County, KY",drilloffshore,63.41,Cluster 1
county,21047,"Christian County, KY",drilloffshore,58.09,Cluster 1
county,21049,"Clark County, KY",drilloffshore,61.0,Cluster 1
county,21051,"Clay County, KY",drilloffshore,54.94,Cluster 1
county,21053,"Clinton County, KY",drilloffshore,62.96,Cluster 1
county,21055,"Crittenden County, KY",drilloffshore,64.79,Cluster 1
county,21057,"Cumberland County, KY",drilloffshore,64.06,Cluster 1
county,21059,"Daviess County, KY",drilloffshore,61.11,Cluster 1
county,21061,"Edmonson County, KY",drilloffshore,64.32,Cluster 1
county,21063,"Elliott County, KY",drilloffshore,65.52,Cluster 1
county,21065,"Estill County, KY",drilloffshore,60.47,Cluster 1
county,21067,"Fayette County, KY",drilloffshore,49.78,Cluster 1
county,21069,"Fleming County, KY",drilloffshore,60.16,Cluster 1
county,21071,"Floyd County, KY",drilloffshore,66.19,Cluster 1
county,21073,"Franklin County, KY",drilloffshore,53.63,Cluster 1
county,21075,"Fulton County, KY",drilloffshore,59.79,Cluster 1
county,21077,"Gallatin County, KY",drilloffshore,65.71,Cluster 1
county,21079,"Garrard County, KY",drilloffshore,62.74,Cluster 1
county,21081,"Grant County, KY",drilloffshore,65.89,Cluster 1
county,21083,"Graves County, KY",drilloffshore,66.08,Cluster 1
county,21085,"Grayson County, KY",drilloffshore,63.53,Cluster 1
county,21087,"Green County, KY",drilloffshore,63.33,Cluster 1
county,21089,"Greenup County, KY",drilloffshore,63.9,Cluster 1
county,21091,"Hancock County, KY",drilloffshore,69.76,Cluster 1
county,21093,"Hardin County, KY",drilloffshore,58.24,Cluster 1
county,21095,"Harlan County, KY",drilloffshore,61.05,Cluster 1
county,21097,"Harrison County, KY",drilloffshore,63.39,Cluster 1
county,21099,"Hart County, KY",drilloffshore,61.17,Cluster 1
county,21101,"Henderson County, KY",drilloffshore,63.77,Cluster 1
county,21103,"Henry County, KY",drilloffshore,62.54,Cluster 1
county,21105,"Hickman County, KY",drilloffshore,61.37,Cluster 1
county,21107,"Hopkins County, KY",drilloffshore,63.75,Cluster 1
county,21109,"Jackson County, KY",drilloffshore,65.95,Cluster 1
county,21111,"Jefferson County, KY",drilloffshore,52.19,Cluster 1
county,21113,"Jessamine County, KY",drilloffshore,58.48,Cluster 1
county,21115,"Johnson County, KY",drilloffshore,64.87,Cluster 1
county,21117,"Kenton County, KY",drilloffshore,55.45,Cluster 1
county,21119,"Knott County, KY",drilloffshore,62.77,Cluster 1
county,21121,"Knox County, KY",drilloffshore,66.31,Cluster 1
county,21123,"Larue County, KY",drilloffshore,65.28,Cluster 1
county,21125,"Laurel County, KY",drilloffshore,63.22,Cluster 1
county,21127,"Lawrence County, KY",drilloffshore,68.91,Cluster 1
county,21129,"Lee County, KY",drilloffshore,64.38,Cluster 1
county,21131,"Leslie County, KY",drilloffshore,66.7,Cluster 1
county,21133,"Letcher County, KY",drilloffshore,63.84,Cluster 1
county,21135,"Lewis County, KY",drilloffshore,66.5,Cluster 1
county,21137,"Lincoln County, KY",drilloffshore,59.89,Cluster 1
county,21139,"Livingston County, KY",drilloffshore,66.17,Cluster 1
county,21141,"Logan County, KY",drilloffshore,64.32,Cluster 1
county,21143,"Lyon County, KY",drilloffshore,58.91,Cluster 1
county,21145,"McCracken County, KY",drilloffshore,56.92,Cluster 1
county,21147,"McCreary County, KY",drilloffshore,66.25,Cluster 1
county,21149,"McLean County, KY",drilloffshore,63.14,Cluster 1
county,21151,"Madison County, KY",drilloffshore,56.42,Cluster 1
county,21153,"Magoffin County, KY",drilloffshore,64.33,Cluster 1
county,21155,"Marion County, KY",drilloffshore,62.19,Cluster 1
county,21157,"Marshall County, KY",drilloffshore,66.75,Cluster 1
county,21159,"Martin County, KY",drilloffshore,66.08,Cluster 1
county,21161,"Mason County, KY",drilloffshore,65.16,Cluster 1
county,21163,"Meade County, KY",drilloffshore,63.74,Cluster 1
county,21165,"Menifee County, KY",drilloffshore,62.01,Cluster 1
county,21167,"Mercer County, KY",drilloffshore,57.99,Cluster 1
county,21169,"Metcalfe County, KY",drilloffshore,61.08,Cluster 1
county,21171,"Monroe County, KY",drilloffshore,63.99,Cluster 1
county,21173,"Montgomery County, KY",drilloffshore,64.1,Cluster 1
county,21175,"Morgan County, KY",drilloffshore,63.44,Cluster 1
county,21177,"Muhlenberg County, KY",drilloffshore,67.23,Cluster 1
county,21179,"Nelson County, KY",drilloffshore,60.63,Cluster 1
county,21181,"Nicholas County, KY",drilloffshore,54.07,Cluster 1
county,21183,"Ohio County, KY",drilloffshore,63.58,Cluster 1
county,21185,"Oldham County, KY",drilloffshore,58.75,Cluster 1
county,21187,"Owen County, KY",drilloffshore,63.71,Cluster 1
county,21189,"Owsley County, KY",drilloffshore,66.32,Cluster 1
county,21191,"Pendleton County, KY",drilloffshore,63.74,Cluster 1
county,21193,"Perry County, KY",drilloffshore,61.03,Cluster 1
county,21195,"Pike County, KY",drilloffshore,58.6,Cluster 1
county,21197,"Powell County, KY",drilloffshore,58.36,Cluster 1
county,21199,"Pulaski County, KY",drilloffshore,65.27,Cluster 1
county,21201,"Robertson County, KY",drilloffshore,65.37,Cluster 1
county,21203,"Rockcastle County, KY",drilloffshore,65.07,Cluster 1
county,21205,"Rowan County, KY",drilloffshore,57.41,Cluster 1
county,21207,"Russell County, KY",drilloffshore,66.91,Cluster 1
county,21209,"Scott County, KY",drilloffshore,60.6,Cluster 1
county,21211,"Shelby County, KY",drilloffshore,59.22,Cluster 1
county,21213,"Simpson County, KY",drilloffshore,63.97,Cluster 1
county,21215,"Spencer County, KY",drilloffshore,62.6,Cluster 1
county,21217,"Taylor County, KY",drilloffshore,63.83,Cluster 1
county,21219,"Todd County, KY",drilloffshore,62.33,Cluster 1
county,21221,"Trigg County, KY",drilloffshore,63.56,Cluster 1
county,21223,"Trimble County, KY",drilloffshore,60.68,Cluster 1
county,21225,"Union County, KY",drilloffshore,64.12,Cluster 1
county,21227,"Warren County, KY",drilloffshore,55.46,Cluster 1
county,21229,"Washington County, KY",drilloffshore,57.56,Cluster 1
county,21231,"Wayne County, KY",drilloffshore,64.51,Cluster 1
county,21233,"Webster County, KY",drilloffshore,67.57,Cluster 1
county,21235,"Whitley County, KY",drilloffshore,64.99,Cluster 1
county,21237,"Wolfe County, KY",drilloffshore,64.63,Cluster 1
county,21239,"Woodford County, KY",drilloffshore,56.23,Cluster 1
county,22001,"Acadia Parish, LA",drilloffshore,66.44,Cluster 1
county,22003,"Allen Parish, LA",drilloffshore,66.25,Cluster 1
county,22005,"Ascension Parish, LA",drilloffshore,64.6,Cluster 1
county,22007,"Assumption Parish, LA",drilloffshore,66.32,Cluster 1
county,22009,"Avoyelles Parish, LA",drilloffshore,63.86,Cluster 1
county,22011,"Beauregard Parish, LA",drilloffshore,69.04,Cluster 1
county,22013,"Bienville Parish, LA",drilloffshore,65.2,Cluster 1
county,22015,"Bossier Parish, LA",drilloffshore,64.35,Cluster 1
county,22017,"Caddo Parish, LA",drilloffshore,59.61,Cluster 1
county,22019,"Calcasieu Parish, LA",drilloffshore,66.9,Cluster 1
county,22021,"Caldwell Parish, LA",drilloffshore,64.78,Cluster 1
county,22023,"Cameron Parish, LA",drilloffshore,73.08,Cluster 1
county,22025,"Catahoula Parish, LA",drilloffshore,69.1,Cluster 1
county,22027,"Claiborne Parish, LA",drilloffshore,61.1,Cluster 1
county,22029,"Concordia Parish, LA",drilloffshore,68.55,Cluster 1
county,22031,"De Soto Parish, LA",drilloffshore,68.39,Cluster 1
county,22033,"East Baton Rouge Parish, LA",drilloffshore,57.3,Cluster 1
county,22035,"East Carroll Parish, LA",drilloffshore,63.32,Cluster 1
county,22037,"East Feliciana Parish, LA",drilloffshore,66.07,Cluster 1
county,22039,"Evangeline Parish, LA",drilloffshore,66.53,Cluster 1
county,22041,"Franklin Parish, LA",drilloffshore,67.47,Cluster 1
county,22043,"Grant Parish, LA",drilloffshore,68.32,Cluster 1
county,22045,"Iberia Parish, LA",drilloffshore,64.07,Cluster 1
county,22047,"Iberville Parish, LA",drilloffshore,65.85,Cluster 1
county,22049,"Jackson Parish, LA",drilloffshore,63.83,Cluster 1
county,22051,"Jefferson Parish, LA",drilloffshore,61.77,Cluster 1
county,22053,"Jefferson Davis Parish, LA",drilloffshore,68.51,Cluster 1
county,22055,"Lafayette Parish, LA",drilloffshore,59.9,Cluster 1
county,22057,"Lafourche Parish, LA",drilloffshore,65.33,Cluster 1
county,22059,"Lasalle Parish, LA",drilloffshore,,Cluster 1
county,22059,"LaSalle Parish, LA",drilloffshore,67.98,Cluster 1
county,22061,"Lincoln Parish, LA",drilloffshore,62.11,Cluster 1
county,22063,"Livingston Parish, LA",drilloffshore,68.06,Cluster 1
county,22065,"Madison Parish, LA",drilloffshore,61.07,Cluster 1
county,22067,"Morehouse Parish, LA",drilloffshore,65.89,Cluster 1
county,22069,"Natchitoches Parish, LA",drilloffshore,63.64,Cluster 1
county,22071,"Orleans Parish, LA",drilloffshore,48.7,Cluster 1
county,22073,"Ouachita Parish, LA",drilloffshore,64.52,Cluster 1
county,22075,"Plaquemines Parish, LA",drilloffshore,68.75,Cluster 1
county,22077,"Pointe Coupee Parish, LA",drilloffshore,67.44,Cluster 1
county,22079,"Rapides Parish, LA",drilloffshore,65.59,Cluster 1
county,22081,"Red River Parish, LA",drilloffshore,63.64,Cluster 1
county,22083,"Richland Parish, LA",drilloffshore,63.33,Cluster 1
county,22085,"Sabine Parish, LA",drilloffshore,66.32,Cluster 1
county,22087,"St. Bernard Parish, LA",drilloffshore,63.94,Cluster 1
county,22089,"St. Charles Parish, LA",drilloffshore,68.71,Cluster 1
county,22091,"St. Helena Parish, LA",drilloffshore,61.51,Cluster 1
county,22093,"St. James Parish, LA",drilloffshore,65.55,Cluster 1
county,22095,"St. John the Baptist Parish, LA",drilloffshore,60.91,Cluster 1
county,22095,"St. John The Baptist Parish, LA",drilloffshore,,Cluster 1
county,22097,"St. Landry Parish, LA",drilloffshore,62.76,Cluster 1
county,22099,"St. Martin Parish, LA",drilloffshore,64.33,Cluster 1
county,22101,"St. Mary Parish, LA",drilloffshore,67.14,Cluster 1
county,22103,"St. Tammany Parish, LA",drilloffshore,63.85,Cluster 1
county,22105,"Tangipahoa Parish, LA",drilloffshore,61.95,Cluster 1
county,22107,"Tensas Parish, LA",drilloffshore,64.97,Cluster 1
county,22109,"Terrebonne Parish, LA",drilloffshore,63.99,Cluster 1
county,22111,"Union Parish, LA",drilloffshore,67.8,Cluster 1
county,22113,"Vermilion Parish, LA",drilloffshore,59.79,Cluster 1
county,22115,"Vernon Parish, LA",drilloffshore,65.54,Cluster 1
county,22117,"Washington Parish, LA",drilloffshore,61.56,Cluster 1
county,22119,"Webster Parish, LA",drilloffshore,66.79,Cluster 1
county,22121,"West Baton Rouge Parish, LA",drilloffshore,67.39,Cluster 1
county,22123,"West Carroll Parish, LA",drilloffshore,70.23,Cluster 1
county,22125,"West Feliciana Parish, LA",drilloffshore,70.13,Cluster 1
county,22127,"Winn Parish, LA",drilloffshore,68.2,Cluster 1
county,23001,"Androscoggin County, ME",drilloffshore,49.74,Cluster 2
county,23003,"Aroostook County, ME",drilloffshore,58.07,Cluster 2
county,23005,"Cumberland County, ME",drilloffshore,45.54,Cluster 2
county,23007,"Franklin County, ME",drilloffshore,52.61,Cluster 2
county,23009,"Hancock County, ME",drilloffshore,49.39,Cluster 2
county,23011,"Kennebec County, ME",drilloffshore,54.15,Cluster 2
county,23013,"Knox County, ME",drilloffshore,49.89,Cluster 2
county,23015,"Lincoln County, ME",drilloffshore,50.55,Cluster 2
county,23017,"Oxford County, ME",drilloffshore,54.67,Cluster 2
county,23019,"Penobscot County, ME",drilloffshore,51.33,Cluster 2
county,23021,"Piscataquis County, ME",drilloffshore,59.38,Cluster 2
county,23023,"Sagadahoc County, ME",drilloffshore,49.45,Cluster 2
county,23025,"Somerset County, ME",drilloffshore,54.77,Cluster 2
county,23027,"Waldo County, ME",drilloffshore,49.2,Cluster 2
county,23029,"Washington County, ME",drilloffshore,51.95,Cluster 2
county,23031,"York County, ME",drilloffshore,47.54,Cluster 2
